0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
42.40054060592463,31.226396738393596,41.230718243387514,39.99934407722282,43.3171200404118,32.99827835514769,49.13471760704478,44.180093670824405,35.272165792343465,29.450145421662477,45.474671943186195,51.35829762045413,44.3895524389749,41.07403598064512,31.624585910246182
41.00807450551789,33.53476909123868,44.284437679141405,35.39454841722119,47.746696149827486,33.614888794752204,45.96506576804306,39.944921131313095,31.58990244905391,30.955322481389985,50.11782000357752,48.84310864663001,39.55688712727738,39.93501314873068,29.60676806874535
37.52141132285596,32.89078558411414,43.83678805557672,31.113194628826157,48.58097947867664,31.670716430369094,41.72712634926801,35.60544353339097,27.302916026940956,29.877007368810816,51.17000684085389,44.78557466584529,35.37190024009247,36.60684749608413,26.12221158056476
39.853345898960015,33.983652247952435,44.879906911510744,33.22061849068706,48.95411848639874,33.381442554908695,44.15202541790708,37.84609304808133,29.71408596384699,31.161508928570726,51.42565788158004,47.23011455489762,37.332870571395375,38.88895063901154,28.42592000199869
35.822284338056676,33.91823006767065,44.76335715497885,27.866789648420564,50.31208204085801,31.71333950926207,38.9270226357644,32.42821012100767,24.489258285490067,30.713330817306748,53.015669770265845,42.27452601546786,32.11914546929969,35.1093079997667,24.811425351103843
45.02140463588971,32.04579167992375,41.086089117980144,43.69447467881918,41.81893417801583,34.83183716281964,52.41871713543759,47.795921951356235,38.799876419623914,30.939731402421863,43.70697995106889,54.3814689450334,48.10969345614712,43.597371639407584,34.71277014939831
35.938722742748396,30.010269234620882,40.955356386310626,32.08283899884943,45.747114984818104,29.064904975762616,41.36730965520903,36.15689099722543,27.274258464057773,27.03493432497438,48.36716324297035,43.978395964745424,36.57140938462153,34.86815320254219,24.551713642003996
37.715298975660694,33.651191396018206,44.595242150990174,30.57820578132518,49.42741504675309,32.26424947755068,41.52647346512833,35.16467285945403,27.07735442928645,30.60286254375042,52.024531925327075,44.71321212078673,34.763562235438755,36.8563735126763,26.3792122022803
38.179754107741076,33.614888794752204,44.560365425884314,31.243099190113718,49.21074751120809,32.430800040704035,42.153707134840595,35.83039164482731,27.707908761828644,30.61734801728187,51.77946657638481,45.30055035239448,35.41827403216212,37.28851087348449,26.803169962962023
42.18674904610312,31.833173881307967,42.063046448035124,39.00157893557199,44.46005303146087,33.20761594853049,48.51219989088436,43.283824964570016,34.48341155194086,29.839689143038036,46.66366512073453,50.89973939895707,43.338898992148,40.915096830835054,31.195032425505072
42.7565330329992,28.446172885478234,37.03832402957766,43.829397458702196,37.870194690947606,31.915476743027593,51.14059391779865,47.48633699997468,38.310322673310665,27.851786626590208,39.87367523113205,52.603686231486016,48.403398093548866,41.230718243387514,33.356887974305806
46.61549681788661,32.27274644330201,40.239442673042625,46.589965960799745,39.829833268676396,35.849836150274335,54.685098664436616,50.530804860740545,41.43321476118507,31.786824422749458,41.48581955540904,56.33942282177439,51.06711106444995,45.10903455682406,36.88671929054942
42.993592712744984,29.52126742323233,38.57212576970369,42.95027706722673,39.67371754134044,32.51153899168724,50.88913558576447,46.79645331444628,37.67219253115835,28.546973900717177,41.69182774292048,52.59862671927567,47.471849216380804,41.52139516943875,33.09390660364428
40.302991277055504,35.28049598229105,46.20267881763243,32.54437209219519,50.415923815368565,34.41215286514047,43.99000391874809,37.30616463037249,29.546971381010806,32.386718110415856,52.90010766900154,47.270414744718735,36.503495435427666,39.421097447467666,28.936246205334598
45.77007299812391,30.950363365087206,38.63164965240256,46.6470270835853,38.18266371491714,34.79317735243998,54.20494651447157,50.42066534170225,41.26493338312942,30.69533451852932,39.87367523113205,55.66486681214038,51.1826933974967,44.22809257063463,36.41540663853491
36.812579866303274,32.60408411500922,43.544765903075046,30.495971432511652,48.493143495352086,31.18037458697593,40.98993784142719,34.93606502363156,26.572551233297325,29.537629845124712,51.115806421230516,44.040250932731766,34.80171182985614,35.91505707082204,25.429519203746143
43.48458121512863,31.125812552297532,40.620974378280124,41.964587295922655,42.01448533329718,33.53659389619145,50.7121472890565,46.051813988033075,37.05669048884878,29.750960638212902,44.0475873787451,52.7358833773624,46.3931766392423,42.08915832032433,33.03896761253844
36.46945687335263,34.77894492667641,45.62986885824348,27.74269770951947,51.133159467723985,32.57329073723394,39.204366891394116,32.430800040704035,24.820736339531457,31.5783249036771,53.825280061987065,42.675571028553556,31.87604903901471,35.79848443395932,25.572862922721214
38.83290613274218,36.0673341814632,46.99879579204715,29.586604907807853,51.96099662321081,34.362753658568856,41.50954199070289,34.439992648075574,27.18414274285524,32.96440381690135,54.5625710872126,45.05686054071961,33.456740183684495,38.12342889052634,27.79514348290154
44.440253864494615,29.546193153153222,37.38216640990626,45.78500464927453,37.33236698493191,33.410864180353784,53.02126200595181,49.44530030309606,40.267459519255425,29.308403326376972,39.14720149265849,54.393682095314425,50.35422566003218,42.88759008654174,35.25660681511019
42.69583393616338,28.893905469235627,37.810631634793566,43.156223993190466,38.87530499645345,32.06167911094831,50.804503833175644,46.912185865720616,37.758816840471304,28.053276341449333,40.90426358660129,52.406752009141194,47.70527504050221,41.20074296211823,33.00329130198189
39.24008397375442,28.933807036922687,39.414195882695864,37.47292506038912,42.55571358087673,30.095947393522234,46.07238078855521,41.44170655710192,32.404883227892924,26.782921923905292,44.93126846733886,48.21137139890502,41.97082965012454,37.926659074303814,28.47985868928158
44.381157225593725,31.394709862053325,40.50632806073581,43.277081859552965,41.4055973694676,34.16621733544821,51.853340777218,47.32799758320963,38.301641130895874,30.2732424108097,43.34048225676622,53.77568308759325,47.717604201959915,42.951481194838436,34.12560366280681
40.79132525050049,29.885371833252442,40.108726850383306,38.83290613274218,42.686109609523044,31.438747749317216,47.642185993298654,42.89362386249901,33.90392561312078,27.96431469707495,44.9526116931912,49.79591171058931,43.286997628895065,39.462006233779974,30.064439483757326
40.22831616057794,29.294942538226508,39.56557743543112,38.576416568014366,42.285632306346315,30.825871662122466,47.19115574959848,42.57036844212038,33.539634832746486,27.351753763455164,44.58614787504986,49.289873506345,43.05963902431186,38.88895063901154,29.56563614002198
40.331380412219104,36.75629033206468,47.70219201780125,31.06332562605914,52.27488028043197,35.40779406774709,43.11794938048757,35.96665637610664,28.795690227939346,33.74043275111222,54.808651560159916,46.666142371880966,34.8119482828166,39.58066374519091,29.184392281978354
38.81026218046038,32.01927913953179,42.89241721274783,33.749453430107735,46.93675524252403,31.673425950328113,43.891186247057256,38.14383852141427,29.583500362031902,29.261630953954306,49.42155965580985,46.686307002748656,38.05185119308159,37.74695668779085,27.405889134658675
37.80323681604642,28.647015363093566,39.38242324166039,35.7611061928192,43.14825444892699,29.165215426578875,44.376195279498795,39.69965451256655,30.660722637319537,26.17735636443785,45.62694105297818,46.59705995267566,40.27812434739615,36.54009143018796,26.86657649910333
39.14720149265849,31.30419265948769,42.092886512716895,34.94736087338163,45.82866511622336,31.39402081572556,44.72113543396571,39.24749902880003,30.533868816353923,28.70006610296607,48.27034246415467,47.34739980160956,39.300727414435215,38.00889414631959,27.838533793591345
39.15418020813998,32.49026068581371,43.36145208866617,33.75065585462667,47.36955940535518,32.12507908242557,44.078457183161966,38.20302062884632,29.73023020437096,29.731766811141576,49.84382665899241,46.93429916273212,38.0108484997324,38.108839416143304,27.736460688137626
38.57212576970369,34.42549780999222,45.37150099837359,30.939731402421863,50.053996089615126,33.13624375206318,42.18344668044142,35.621827678363616,27.736460688137626,31.407796152356347,52.62183531017622,45.451121106272595,35.02175146577827,37.728165303312544,27.256660286435366
34.43651488665529,32.08548211264795,42.9101094630075,28.25335068882365,48.58431467970709,29.857979385928715,38.35608784081688,32.494776462360825,23.954326819041093,28.86696700033259,51.31640323378047,41.41962215188065,32.70569873770367,33.63002360185124,23.205606533044413
38.58404270404003,26.749095824415868,37.00001071422578,38.72088907833064,39.99395211149693,28.619578697683608,46.28518047647986,42.37103929108511,33.20327967281132,24.95932753560974,42.38415494936392,48.035516853732815,43.30879997801771,37.16250611248044,28.489947692630295
45.97990261072675,31.15311699873103,38.79468181977772,46.81301253364941,38.27461093593373,35.00374313405155,54.40418803422061,50.59911390566644,41.446375870624394,30.905660539484945,39.944921131313095,55.871174409637874,51.34444089311419,44.43834939018453,36.613095172348736
38.14383852141427,31.575599580684585,42.47578751569422,33.289190348901016,46.69868238256421,31.088630965513936,43.27430481497022,37.62502733886055,28.997084556129117,28.763616354206345,49.2166392647465,46.03881734662903,37.63446833478176,37.082683166931346,26.73941290106125
39.405911399984866,34.536538443971466,45.47172909288446,32.00401540836987,49.859248211747705,33.551793520770374,43.226655438222735,36.6962234439274,28.77678408031978,31.60215208106662,52.37831937201518,46.447747159365505,36.05878483956714,38.51770711048636,28.032399978942998
35.497524613408096,28.602922937651435,39.541786038992505,32.966287436826136,44.27218139834053,27.94855078589543,41.57509074851147,36.83113862237504,27.781830652298915,25.688677347030602,46.89638118722078,43.94044389616411,37.52141132285596,34.33713203232418,24.27959128961293
33.611860334712674,33.73080583507833,44.34105576376665,25.573941249239674,50.55127996996681,30.78797142377549,36.29051082283379,29.936216008384093,21.859347268902326,30.454321405383745,53.34770789402668,39.68464172973896,30.006500017538187,33.024580535608905,23.115490177017357
46.06011452574458,32.04579167992375,40.334926793272246,45.73581183373649,40.271459362926414,35.42489014939446,53.971393069331505,49.71052914130257,40.63149054942434,31.39402081572556,42.003266395131675,55.70005734455078,50.20157095209542,44.57288032996939,36.18293949335756
35.97309724684735,32.5989556853453,43.51016554409078,29.46267621230287,48.75695562001236,30.833012300291415,39.93501314873068,33.869908443727425,25.50795548943514,29.459544552074547,51.424428682366674,43.0308381389663,33.80468422152379,35.12498240518986,24.65646067259499
37.099485466336,28.377693987864905,39.18950774070777,35.1093079997667,43.218705977413734,28.63787606483342,43.63186561061893,39.00157893557199,29.94303240029346,25.7905532446445,45.74128162394845,45.85592125919422,39.64501825299173,35.850376013180735,26.127329345220957
39.36260170770851,31.181072885484316,41.929603101137495,35.37797908418155,45.54044340146575,31.424998805062916,45.0687940838522,39.65959988954465,30.91560553873352,28.63787606483342,47.96287120256914,47.65042197038944,39.739189515849716,38.20302062884632,28.09319437147876
39.12532163048088,33.939071083971285,44.86977404815082,32.221700762940685,49.22711096917832,33.041468523934675,43.207572932174344,36.848136793390516,28.76196948483744,31.02458620605927,51.74597638714333,46.34065585968076,36.34540855917152,38.20302062884632,27.720408286298102
40.861318902300866,31.93615561448308,42.51781870814641,36.81670541575192,45.61998638350771,32.5989556853453,46.65198401709489,41.16687204203373,32.477351937031415,29.5873809390672,47.9468946864404,49.22711096917832,41.12436355988285,39.67371754134044,29.640052748214714
37.758816840471304,34.37438849293828,45.309428347648044,29.877007368810816,50.28067904384007,32.77692228641696,41.142835419533306,34.54749206110013,26.70254299891517,31.283391525848952,52.894497425811124,44.46005303146087,33.98899485270715,36.96316627054909,26.530202804242858
40.274125569904754,28.98493847589277,39.16952620914439,38.9683154844625,41.782919696911165,30.6931735515634,47.409339050728676,42.912923095150504,33.85138173328631,27.13929634588908,44.07112860054268,49.4348954747925,43.468825475251464,38.91198917303055,29.73023020437096
43.05604054621803,27.953807599840715,35.860630719031256,45.10158671267686,36.207894336164145,31.92415165386383,51.872469009270894,48.60131901383827,39.410053996728095,27.81375770896782,38.15112326335558,53.10592730740515,49.70730301259792,41.48412427428174,34.17327167557889
40.031671214975574,33.279322222137594,44.12123432899605,34.203810111393246,47.9468946864404,33.01456525442539,44.79573642538638,38.74361924498295,30.4052178158953,30.56586249521601,50.38303162375205,47.72273997014084,38.38734864810988,38.997833272177274,28.60708882767883
38.879540695048945,27.823497002495404,38.20302062884632,38.069401202588764,41.274761904008855,29.318688167805476,46.15235250746019,41.879545893707785,32.761684511666935,25.83271154223759,43.6573171985208,48.098526884739925,42.61794250605483,37.5109232618304,28.42254148941816
37.7914000556854,35.841736506568054,46.73295442495267,28.36073047388861,52.01183365430564,33.81726819451663,40.2550114661948,33.18902452147439,25.957149195617074,32.67572347161804,54.66423381562294,43.83678805557672,32.29821190100648,37.13355950356494,26.912473449994422
46.91710126704511,32.677638328651796,40.68531763152421,46.66968096306059,40.25367737836345,36.20152571528099,54.89847016287492,50.652535779052045,41.574245998322,32.148134414739324,41.89332100810164,56.59912041730604,51.12944166468998,45.4190771858092,37.10610100416736
38.71188563194342,29.450145421662477,40.117671299582135,36.203118052148675,43.63186561061893,30.0966967657668,45.128390257190134,40.25367737836345,31.283391525848952,27.054749375626074,46.06011452574458,47.42731021255563,40.674823741773814,37.460411429890485,27.709695177138613
38.27895721599624,30.732743294620317,41.57678016751184,34.323142077666304,45.5628245144466,30.630373263822925,43.90476964780955,38.54970541841463,29.766297402104577,28.045451703248922,48.05145017859915,46.49581842013689,38.723257831869276,37.1442285003016,26.970541048216358
36.80432639628684,30.47187216736829,41.40389688440519,32.6674233223598,45.94334037943601,29.76706381439049,42.18303385624189,36.83526062143618,28.028046437029314,27.57409140504876,48.52122279269604,44.831838836502314,37.11017110835441,35.72691858728561,25.420766648192114
44.40061515997937,29.037494099906866,36.40699808291535,46.46057340639349,36.08655736288665,33.20018169095421,53.282292252959955,49.99613433069243,40.80568740730895,29.088241872691263,37.87560173201386,54.4884175253813,51.05717776732243,42.81830833060435,35.58740571369502
43.538478078752505,29.649327745211714,38.38302275047742,43.8177241996774,39.13742786287658,32.89330752392293,51.60834391636323,47.62879805967282,38.48997147450693,28.87513580537708,41.0908227397124,53.2375462514491,48.34835917537788,42.04396455095736,33.807081827379655
41.601264562309936,30.32868015424118,40.38275392038318,39.653221496533455,42.641495574730975,32.1066120854946,48.51052871436768,43.742121582443374,34.76527202274496,28.544463204170338,44.845365878899,50.6503376471871,44.09079584687638,40.25812406081354,30.92128555827385
35.13784855876576,29.50956846775703,40.45344196475537,31.67139385232267,45.46326680052853,28.36157917162645,40.67307433869286,35.63492550366965,26.67140218310743,26.472828082016093,48.119503370154476,43.226655438222735,36.20364880418846,34.06540530684043,23.7576358058464
39.759159927998695,35.40448347203125,46.3460191895569,31.616431716446993,50.804503833175644,34.27234215162915,43.176934157027546,36.39806032586535,28.749611551134624,32.435978707833726,53.32873725634478,46.528535737831476,35.56168780479348,38.92467428701528,28.456287662291622
33.67837136527035,34.38369126116267,44.94325251923543,24.893745577608843,51.24667672618739,31.311812983726863,35.92151403454554,29.34397268038837,21.559123066721703,31.103373736424437,54.052551918740924,39.435814198023124,29.289396104171278,33.15799587085081,23.472725013474125
40.41105298820919,30.955322481389985,41.485395745404965,37.1442285003016,44.54670670188978,31.817067055795505,46.57399860124528,41.3736948408263,32.54437209219519,28.686823083477453,46.87951415340035,48.99993536660633,41.52351124535399,39.17696314859976,29.3210605236701
39.814900109230315,28.38870850923888,38.5897606694155,38.881893532611684,41.29910354727603,30.135612067701175,47.09808839428992,42.751682038908534,33.65421337699476,26.555827824246357,43.613839907601616,49.05292617161931,43.40887320650259,38.43727820177842,29.375514585594154
39.28083843869787,27.94855078589543,38.229167282051016,38.530607246129776,41.11877644553787,29.611417080110613,46.61301556387971,42.349712797964415,33.232993113872155,26.057519721641214,43.47040144536643,48.538927298346266,43.07482746415555,37.90114480174626,28.874319145598136
42.39193937055592,32.29560181213911,42.56711248621127,38.84421995248939,44.997494711966795,33.563944127781326,48.54393629715531,43.18171124335281,34.444628682101694,30.25100987177848,47.20020399454991,51.00280620616818,43.147058820780025,41.141547113108814,31.326350832683957
41.094695057577695,28.1364430680922,37.70044404226,41.1977435279849,39.58797495065371,30.764326330350755,48.9504900288048,44.956728794976854,35.80930599095953,26.879024840534278,41.77411802924898,50.65944330463517,45.751124772836526,39.637268209453886,31.15311699873103
38.754502986712126,29.627676765281183,40.308316691747734,36.08495610917222,43.841843678273634,30.219085571623033,45.0926468444895,40.16011353865935,31.209676784963232,27.210225355335034,46.27084813364145,47.42316391288882,40.54679913150636,37.51342086776664,27.7150528844921
38.45597406438108,36.06786839864394,46.98513626487537,29.049593854874132,52.082223571296986,34.221992305206,41.00030321487772,33.90332935587273,26.697682840225703,32.93612541753258,54.70510726380003,44.57591344125995,32.93046430404814,37.77313951843651,27.494370294166444
37.32632305054183,33.99908228134986,44.92864631049783,29.69561327966045,49.97565183859265,32.347077203020675,40.80960295745324,34.31614324682627,26.362197305180132,30.893575958504016,52.603686231486016,44.08655502712829,33.86214142571296,36.523892406226395,26.086319426756578
37.553344490732826,32.203995254139215,43.14546457014447,31.86400159788369,47.735062498995774,31.228485500855875,42.165276421268885,36.2720033505143,27.79514348290154,29.248919946357816,50.30542315112558,45.0926468444895,36.1760318309848,36.57766745178518,26.12221158056476
33.57547973406021,33.95096979700439,44.536078842736444,25.285233267028133,50.79480985924883,30.94469388243428,36.095095303315404,29.670174646318515,21.681593300901802,30.67226857323221,53.596660538163526,39.531255479523026,29.711008824115964,33.01456525442539,23.19439803267249
44.84461453885929,32.19874562120711,41.41792257889553,43.18171124335281,42.34109541320547,34.806830726768354,52.072564261859085,47.32799758320963,38.36715419408921,30.968067301102906,44.26260257388431,54.110091778303236,47.576222589771106,43.44162611344261,34.410991995456584
40.47989888100359,32.298864360714006,42.99559642770214,35.869801655056094,46.37353639080459,32.62586303509802,45.94225370606402,40.27812434739615,31.684259557532386,29.80609725888973,48.743681627462415,48.63230460527644,40.14403868557612,39.34184076388591,29.162016710331095
44.69962433527107,29.637733063432528,37.26831780371649,46.21883775185617,37.02811374205571,33.611860334712674,53.3663774459289,49.856357194382504,40.674823741773814,29.503325093024188,38.806014014047165,54.69411788172445,50.79293330067224,43.137491948902635,35.61582169049514
39.06936691058175,31.81639559781136,42.65326451209121,34.31789319562404,46.541328848645044,31.668006462703527,44.34105576376665,38.68532901979093,30.0719474503677,29.127583879179046,49.002570415486275,47.07434233486265,38.63355191259805,37.975155070843726,27.695396663278903
35.55237755168834,33.10325432086117,43.96833194004399,28.42254148941816,49.453101845931215,31.02458620605927,39.10015826544798,32.87059705663577,24.651724815359984,29.912713037035623,52.15217790982866,42.30988573319074,32.75215415792481,34.7772363377844,24.38258950784192
45.791193679338974,30.893575958504016,38.49810431596141,46.777769712089025,37.99276431693629,34.78406979576168,54.27451196671706,50.5336405849504,41.373269210377465,30.68236417190038,39.67508333230539,55.70885019275418,51.31856075101838,44.24420235391567,36.4898865626975
36.8563735126763,34.1756225373521,45.07923201516585,28.893089934636176,50.32824836461393,32.287769143614554,40.09082828230865,33.52320775680163,25.653426658100887,31.02458620605927,52.98592870356479,43.429397557135275,33.06396090906385,36.1009631074202,25.721683330137154
37.36004719225946,29.08180804641193,39.91293105218137,34.75273009801984,43.95981346941616,29.184392281978354,43.602469983393846,38.74693222224835,29.754796351576566,26.445024511064645,46.476598801817666,45.94478921738255,39.25491179144525,36.14891047089508,26.250451953184907
34.785777786390796,31.339492791652553,42.22634587792901,29.419555128299002,47.6589988862128,29.46267621230287,39.22524697794641,33.59489170929599,24.905283470911087,28.16921509864542,50.36182513306637,42.137170940808204,33.88901345354122,33.88961016922836,23.404719091379377
37.97221886855452,28.577065310515792,39.27713634621033,36.05611244909842,42.951481194838436,29.216295109715034,44.62402210360327,39.98541242668903,30.938313262306544,26.16104627810378,45.416866004765836,46.816182456362405,40.57491474452332,36.6962234439274,27.08299893388691
44.3895524389749,30.32868015424118,38.82300208234716,44.615315359534705,39.22942081167561,33.69466010087555,52.47609617934989,48.45935002891965,39.32937559853484,29.657824573363897,41.100287380747474,54.10437023865343,49.13307715240305,42.88960149165393,34.675018257623236
40.90989744483842,30.03436943792707,40.25367737836345,38.86259333792948,42.808627251639535,31.580368597079726,47.72479404985638,42.94064215995753,33.962860936061276,28.11137656520736,45.0687940838522,49.89520512390639,43.30879997801771,39.584319622728,30.162493861515127
43.418347843312915,29.791567650316615,38.69671411128512,43.413610923616005,39.602590771195864,32.88258678578202,51.35337139371172,47.26659535343799,38.14335278946065,28.897167119566987,41.578891788704446,53.04774029563689,47.931590698854826,41.93960326811262,33.556654732393994
38.68532901979093,26.748127899662336,36.962654101549944,38.86965621574812,39.901657049696446,28.68019666951448,46.41637187486153,42.5170031857519,33.34828599194559,24.99709394169713,42.28357593031471,48.154321823336744,43.457791217312405,37.25922487246433,28.619578697683608
45.98858426668055,30.195283636587583,36.6988160062472,48.39635553229109,35.45958919455203,34.662990880272105,55.075266497801906,51.91069551578206,42.71932016968884,30.566588846583556,37.035771906724726,56.17216632962872,52.99447061741443,44.383447069328454,37.4303498863534
39.16952620914439,35.722029978498355,46.666142371880966,30.43162160225302,51.424428682366674,34.25362292539232,42.18303385624189,35.24993497295763,27.799577949761165,32.66997763614424,53.99550037204653,45.6415772569155,34.34237561967578,38.40416389373998,27.99665697233801
44.78670392299939,31.446991506915538,40.32428614416517,43.978395964745424,40.955356386310626,34.420857144772484,52.41752079623513,47.99547985066092,38.94580104037658,30.474795324771915,42.838063310626296,54.26995409933334,48.43155338220994,43.33652392775741,34.66127207453289
39.935914038879034,27.270555729165945,37.10966238681239,40.239442673042625,39.462006233779974,29.67711690998579,47.81060688438712,43.921836786578936,34.75729173186078,25.84427560764967,41.742659612995425,49.49727699984387,44.81567341929842,38.48327170087933,30.010269234620882
38.73604496913872,31.584455215851854,42.43859905907573,34.088445063725615,46.41637187486153,31.369195506798214,44.03407142158227,38.42720494688116,29.78161795718549,28.867784101668626,48.89469450717904,46.75166462409766,38.42480590694636,37.64241555703036,27.36278398017719
38.57975330952806,33.073948403671196,44.00276725168867,32.350980388086924,48.37823921027597,32.243315747535675,42.993592712744984,36.875923136281514,28.577900211735688,30.170698069872145,50.90722254392238,46.00847047998165,36.56775799625144,37.61707393289557,27.152394029200828
40.21406698250715,35.4066905963176,46.336006891471115,32.28254536115297,50.616406288325976,34.45853006366558,43.79280527995273,37.05873025088475,29.355809171883728,32.49026068581371,53.11091899117049,47.10472015668803,36.22539806363791,39.34922448355914,28.867784101668626
39.204366891394116,35.64637919443254,46.591384887712564,30.560777069543896,51.31886895722568,34.215542556366614,42.27740586277068,35.37134752674713,27.885298159069293,32.60280214984941,53.88546042294012,45.71939656769425,34.48109835432574,38.429603738306085,28.011489411513935
40.051405928210386,27.686451730557444,37.60513851365221,39.98136628280207,39.99934407722282,29.936216008384093,47.760377464748736,43.7276797203161,34.58031563244377,26.160026086630623,42.27740586277068,49.52615490257427,44.54177281858962,38.61832949151234,29.970266360936193
46.326349118445975,31.376095264229996,38.84421995248939,47.25687120864424,38.1336359833471,35.30712931761683,54.80668449763096,51.03512841304373,41.879545893707785,31.203402279023628,39.759159927998695,56.246255436384736,51.78981187597628,44.778045180407595,37.019942060996925
43.125927594990216,30.443341870210162,39.84792190382112,42.109449991066064,41.21701955447748,33.008929173846425,50.574890340630944,46.11059135207854,37.06127968493321,29.167613980616636,43.26041545922716,52.495202873054964,46.57577315448334,41.70570067363691,32.84343220106649
37.66475199943886,32.0696171921736,43.0064139871743,32.148134414739324,47.52493927561378,31.189450078406843,42.38415494936392,36.54113610488714,28.03065874041267,29.140406080995863,50.08528442697874,45.27834387305349,36.46736040730289,36.67131886610325,26.232223749616328
38.45597406438108,36.06786839864394,46.98513626487537,29.049593854874132,52.082223571296986,34.221992305206,41.00030321487772,33.90332935587273,26.697682840225703,32.93612541753258,54.70510726380003,44.57591344125995,32.93046430404814,37.77313951843651,27.494370294166444
42.50843872644298,30.81872774467026,40.658637163825055,40.62228913822679,42.547568589247334,32.84848930619873,49.50344399050686,44.73282785906554,35.76381705207811,29.19397080540621,44.67696407414334,51.617820921225196,45.04529535986444,41.14798800386264,31.894103830577098
46.396032370257984,30.987165153340932,37.93842520666432,48.03822945615681,36.87283752977646,35.20539896272991,55.18230458489656,51.69720842074414,42.5170031857519,31.09354674868498,38.4449501238271,56.454776373651576,52.603686231486016,44.817553573373885,37.44538575214938
46.69868238256421,32.55465982026375,40.66432551555546,46.376751098202995,40.349550314349706,36.020269211099574,54.6374316500538,50.36625739908765,41.29227310398662,31.9761065229066,42.0165623980251,56.357544214792476,50.83450712014296,45.206059050855465,36.848136793390516
34.82956517153062,33.63002360185124,44.399470935396906,27.008462226286596,50.216834637654486,31.138420442516697,37.86232759386454,31.474440409792347,23.41972908409355,30.38758967179574,52.960291346674616,41.19988601634124,31.349860435408132,34.152100748701585,23.947927632711433
36.699334481072796,29.305237243545534,40.20693934018506,33.698880756255924,44.57363863722447,28.98493847589277,42.66948923416756,37.70836789724953,28.742191349716826,26.514404535398075,47.13681232772241,45.10158671267686,38.20156716286982,35.536485483962565,25.467723307830653
37.96781385294191,28.9727816294392,39.71420355712712,35.6594612482958,43.47040144536643,29.43681931217893,44.42082238862345,39.64456243629016,30.63543565560022,26.485713453766706,45.94334037943601,46.69231851025936,40.16011353865935,36.71954522393679,26.970541048216358
36.6011188520072,33.84659764734117,44.74828491108536,28.916720650929207,50.01916270310217,31.957474668141586,39.96742449112101,33.50067253826313,25.520969854764466,30.6931735515634,52.68216966138956,43.26041545922716,33.13064606820589,35.83093201828272,25.433892655078033
41.285440867341485,27.10273349605334,36.04381502502791,42.72417688193339,37.460411429890485,30.449198610615426,49.75211914060282,46.27084813364145,37.082683166931346,26.395202451609954,39.60030762800146,51.15917330527759,47.3248782741745,39.756891383219106,31.989402278526917
